node,cpu_energy_mj,lpm_energy_mj,radio_tx_energy_mj,radio_rx_energy_mj,total_energy_mj,node_time,total_sent,total_received,bytes_tx,bytes_rx,r2n_latency,lqi,rssi,server_sent,server_received,server_bytes_rx,n2r_latency,hops,rtt_latency,root_time_now
fd00::207:7:7:7,19,0,0,210,229,3301761,307,0,60,0,0,0,0,328,307,60,57,0,0,3301818
fd00::207:7:7:7,19,0,0,210,229,3312481,308,0,60,0,0,0,0,329,308,60,56,0,0,3312537
fd00::207:7:7:7,19,0,0,210,229,3323201,309,0,60,0,0,0,0,330,309,60,50,0,0,3323251
fd00::207:7:7:7,19,0,0,210,229,3333921,310,0,60,0,0,0,0,331,310,60,46,0,0,3333967
fd00::207:7:7:7,19,0,0,210,229,3344641,311,0,60,0,0,0,0,332,311,60,34,0,0,3344675
fd00::207:7:7:7,19,0,0,210,229,3355361,312,0,60,0,0,0,0,333,312,60,60,0,0,3355421
fd00::207:7:7:7,19,0,0,210,229,3366081,313,0,60,0,0,0,0,334,313,60,28,0,0,3366109
fd00::207:7:7:7,19,0,0,210,229,3376801,314,0,60,0,0,0,0,335,314,60,35,0,0,3376836
fd00::207:7:7:7,19,0,0,210,229,3387521,315,0,60,0,0,0,0,336,315,60,49,0,0,3387570
fd00::207:7:7:7,19,0,0,210,229,3398241,316,0,60,0,0,0,0,337,316,60,44,0,0,3398285
fd00::207:7:7:7,19,0,0,210,229,3408961,317,0,60,0,0,0,0,338,317,60,38,0,0,3408999
fd00::207:7:7:7,19,0,0,210,229,3419681,318,0,60,0,0,0,0,339,318,60,40,0,0,3419721
fd00::207:7:7:7,19,0,0,210,229,3430401,319,0,60,0,0,0,0,341,319,60,84,0,0,3430485
fd00::207:7:7:7,19,0,0,210,229,3441121,320,0,60,0,0,0,0,342,320,60,36,0,0,3441157
fd00::207:7:7:7,19,0,0,210,229,3451841,321,0,60,0,0,0,0,343,321,60,55,0,0,3451896
fd00::207:7:7:7,19,0,0,210,229,3462561,322,0,60,0,0,0,0,344,322,60,66,0,0,3462627
fd00::207:7:7:7,19,0,0,210,229,3473281,323,0,60,0,0,0,0,345,323,60,56,0,0,3473337
fd00::207:7:7:7,19,0,0,210,229,3484001,324,0,60,0,0,0,0,346,324,60,48,0,0,3484049
fd00::207:7:7:7,19,0,0,210,229,3494721,325,0,60,0,0,0,0,347,325,60,61,0,0,3494782
fd00::207:7:7:7,19,0,0,210,229,3505441,326,0,60,0,0,0,0,348,326,60,34,0,0,3505475
fd00::207:7:7:7,19,0,0,210,229,3516161,327,0,60,0,0,0,0,349,327,60,39,0,0,3516200
fd00::207:7:7:7,19,0,0,210,229,3526881,328,0,60,0,0,0,0,350,328,60,52,0,0,3526933
fd00::207:7:7:7,19,0,0,210,229,3537601,329,0,60,0,0,0,0,351,329,60,50,0,0,3537651
fd00::207:7:7:7,19,0,0,210,229,3548321,330,0,60,0,0,0,0,352,330,60,28,0,0,3548349
fd00::207:7:7:7,19,0,0,210,229,3559041,331,0,60,0,0,0,0,353,331,60,46,0,0,3559087
fd00::207:7:7:7,19,0,0,210,229,3569761,332,0,60,0,0,0,0,354,332,60,63,0,0,3569824
fd00::207:7:7:7,19,0,0,210,229,3580481,333,0,60,0,0,0,0,356,333,60,55,0,0,3580536
fd00::207:7:7:7,19,0,0,210,229,3591201,334,0,60,0,0,0,0,357,334,60,42,0,0,3591243
fd00::207:7:7:7,19,0,0,210,229,3601921,335,0,60,0,0,0,0,358,335,60,61,0,0,3601982
fd00::207:7:7:7,19,0,0,210,229,3612641,336,0,60,0,0,0,0,359,336,60,52,0,0,3612693
fd00::207:7:7:7,19,0,0,210,229,3623361,337,0,60,0,0,0,0,360,337,60,43,0,0,3623404
fd00::207:7:7:7,19,0,0,210,229,3634081,338,0,60,0,0,0,0,361,338,60,29,0,0,3634110
fd00::207:7:7:7,19,0,0,210,229,3644801,339,0,60,0,0,0,0,362,339,60,58,0,0,3644859
fd00::207:7:7:7,19,0,0,210,229,3655521,340,0,60,0,0,0,0,363,340,60,58,0,0,3655579
fd00::207:7:7:7,19,0,0,210,229,3666241,341,0,60,0,0,0,0,364,341,60,53,0,0,3666294
fd00::207:7:7:7,19,0,0,210,229,3676961,342,0,60,0,0,0,0,365,342,60,30,0,0,3676991
fd00::207:7:7:7,19,0,0,210,229,3687681,343,0,60,0,0,0,0,366,343,60,61,0,0,3687742
fd00::207:7:7:7,19,0,0,210,229,3698401,344,0,60,0,0,0,0,367,344,60,38,0,0,3698439
fd00::207:7:7:7,19,0,0,210,229,3709121,345,0,60,0,0,0,0,368,345,60,41,0,0,3709162
fd00::207:7:7:7,19,0,0,210,229,3719841,346,0,60,0,0,0,0,369,346,60,60,0,0,3719901
fd00::207:7:7:7,19,0,0,210,229,3730561,347,0,60,0,0,0,0,371,347,60,47,0,0,3730608
fd00::207:7:7:7,19,0,0,210,229,3741281,348,0,60,0,0,0,0,372,348,60,45,0,0,3741326
fd00::207:7:7:7,19,0,0,210,229,3752001,349,0,60,0,0,0,0,373,349,60,52,0,0,3752053
fd00::207:7:7:7,19,0,0,210,229,3762721,350,0,60,0,0,0,0,374,350,60,30,0,0,3762751
fd00::207:7:7:7,19,0,0,210,229,3773441,351,0,60,0,0,0,0,375,351,60,54,0,0,3773495
fd00::207:7:7:7,19,0,0,210,229,3784161,352,0,60,0,0,0,0,376,352,60,40,0,0,3784201
fd00::207:7:7:7,19,0,0,210,229,3794881,353,0,60,0,0,0,0,377,353,60,66,0,0,3794947
fd00::207:7:7:7,19,0,0,210,229,3805601,354,0,60,0,0,0,0,378,354,60,32,0,0,3805633
fd00::207:7:7:7,19,0,0,210,229,3816321,355,0,60,0,0,0,0,379,355,60,39,0,0,3816360
fd00::207:7:7:7,19,0,0,210,229,3827041,356,0,60,0,0,0,0,380,356,60,53,0,0,3827094
fd00::207:7:7:7,19,0,0,210,229,3837761,357,0,60,0,0,0,0,381,357,60,60,0,0,3837821
fd00::207:7:7:7,19,0,0,210,229,3848481,358,0,60,0,0,0,0,382,358,60,65,0,0,3848546
fd00::207:7:7:7,19,0,0,210,229,3859201,359,0,60,0,0,0,0,383,359,60,35,0,0,3859236
fd00::207:7:7:7,19,0,0,210,229,3869921,360,0,60,0,0,0,0,384,360,60,31,0,0,3869952
fd00::207:7:7:7,19,0,0,210,229,3880641,361,0,60,0,0,0,0,386,361,60,67,0,0,3880708
fd00::207:7:7:7,19,0,0,210,229,3891361,362,0,60,0,0,0,0,387,362,60,28,0,0,3891389
fd00::207:7:7:7,19,0,0,210,229,3902081,363,0,60,0,0,0,0,388,363,60,38,0,0,3902119
fd00::207:7:7:7,19,0,0,210,229,3912801,364,0,60,0,0,0,0,389,364,60,31,0,0,3912832
fd00::207:7:7:7,19,0,0,210,229,3923521,365,0,60,0,0,0,0,390,365,60,47,0,0,3923568
fd00::207:7:7:7,19,0,0,210,229,3934241,366,0,60,0,0,0,0,391,366,60,59,0,0,3934300
fd00::207:7:7:7,19,0,0,210,229,3944961,367,0,60,0,0,0,0,392,367,60,67,0,0,3945028
fd00::207:7:7:7,19,0,0,210,229,3955681,368,0,60,0,0,0,0,393,368,60,60,0,0,3955741
fd00::207:7:7:7,19,0,0,210,229,3966401,369,0,60,0,0,0,0,394,369,60,40,0,0,3966441
fd00::207:7:7:7,19,0,1,209,229,3977121,370,0,60,0,0,0,0,395,370,60,42,0,0,3977163
fd00::207:7:7:7,19,0,0,210,229,3987841,371,0,60,0,0,0,0,396,371,60,30,0,0,3987871
fd00::207:7:7:7,19,0,0,210,229,3998561,372,0,60,0,0,0,0,397,372,60,66,0,0,3998627
fd00::207:7:7:7,19,0,0,210,229,4009281,373,0,60,0,0,0,0,398,373,60,54,0,0,4009335
fd00::207:7:7:7,19,0,0,210,229,4020001,374,0,60,0,0,0,0,400,374,60,59,0,0,4020060
fd00::207:7:7:7,19,0,0,210,229,4030721,375,0,60,0,0,0,0,401,375,60,62,0,0,4030783
fd00::207:7:7:7,19,0,0,210,229,4041441,376,0,60,0,0,0,0,402,376,60,50,0,0,4041491
fd00::207:7:7:7,19,0,0,210,229,4052161,377,0,60,0,0,0,0,403,377,60,41,0,0,4052202
fd00::207:7:7:7,19,0,0,210,229,4062881,378,0,60,0,0,0,0,404,378,60,27,0,0,4062908
fd00::207:7:7:7,19,0,0,210,229,4073601,379,0,60,0,0,0,0,405,379,60,53,0,0,4073654
fd00::207:7:7:7,19,0,0,210,229,4084321,380,0,60,0,0,0,0,406,380,60,50,0,0,4084371
fd00::207:7:7:7,19,0,0,210,229,4095041,381,0,60,0,0,0,0,407,381,60,35,0,0,4095076
fd00::207:7:7:7,19,0,1,209,229,4105761,382,0,60,0,0,0,0,408,382,60,45,0,0,4105806
fd00::207:7:7:7,19,0,0,210,229,4116481,383,0,60,0,0,0,0,409,383,60,48,0,0,4116529
fd00::207:7:7:7,19,0,0,210,229,4127201,384,0,60,0,0,0,0,410,384,60,56,0,0,4127257
fd00::207:7:7:7,19,0,0,210,229,4137921,385,0,60,0,0,0,0,411,385,60,35,0,0,4137956
fd00::207:7:7:7,19,0,0,210,229,4148641,386,0,60,0,0,0,0,412,386,60,41,0,0,4148682
fd00::207:7:7:7,19,0,0,210,229,4159361,387,0,60,0,0,0,0,413,387,60,46,0,0,4159407
fd00::207:7:7:7,19,0,0,210,229,4170081,388,0,60,0,0,0,0,415,388,60,57,0,0,4170138
fd00::207:7:7:7,19,0,0,210,229,4180801,389,0,60,0,0,0,0,416,389,60,28,0,0,4180829
fd00::207:7:7:7,19,0,0,210,229,4191521,390,0,60,0,0,0,0,417,390,60,50,0,0,4191571
fd00::207:7:7:7,19,0,0,210,229,4202241,391,0,60,0,0,0,0,418,391,60,62,0,0,4202303
fd00::207:7:7:7,19,0,0,210,229,4212961,392,0,60,0,0,0,0,419,392,60,62,0,0,4213023
fd00::207:7:7:7,19,0,0,210,229,4223681,393,0,60,0,0,0,0,420,393,60,66,0,0,4223747
fd00::207:7:7:7,19,0,0,210,229,4234401,394,0,60,0,0,0,0,421,394,60,50,0,0,4234451
fd00::207:7:7:7,19,0,0,210,229,4245121,395,0,60,0,0,0,0,422,395,60,41,0,0,4245162
fd00::207:7:7:7,19,0,0,210,229,4255841,396,0,60,0,0,0,0,423,396,60,54,0,0,4255895
fd00::207:7:7:7,19,0,0,210,229,4266561,397,0,60,0,0,0,0,424,397,60,32,0,0,4266593
fd00::207:7:7:7,19,0,0,210,229,4277281,398,0,60,0,0,0,0,425,398,60,27,0,0,4277308
fd00::207:7:7:7,19,0,0,210,229,4288001,399,0,60,0,0,0,0,426,399,60,35,0,0,4288036
fd00::207:7:7:7,19,0,0,210,229,4298721,400,0,60,0,0,0,0,427,400,60,42,0,0,4298763
fd00::207:7:7:7,19,0,0,210,229,4309441,401,0,60,0,0,0,0,428,401,60,66,0,0,4309507
fd00::207:7:7:7,19,0,0,210,229,4320161,402,0,60,0,0,0,0,430,402,60,84,0,0,4320245
fd00::207:7:7:7,19,0,0,210,229,4330881,403,0,60,0,0,0,0,431,403,60,51,0,0,4330932
fd00::207:7:7:7,19,0,0,210,229,4341601,404,0,60,0,0,0,0,432,404,60,66,0,0,4341667
fd00::207:7:7:7,19,0,0,210,229,4352321,405,0,60,0,0,0,0,433,405,60,36,0,0,4352357
fd00::207:7:7:7,19,0,0,210,229,4363041,406,0,60,0,0,0,0,434,406,60,34,0,0,4363075
fd00::207:7:7:7,19,0,0,210,229,4373761,407,0,60,0,0,0,0,435,407,60,61,0,0,4373822
fd00::207:7:7:7,19,0,0,210,229,4384481,408,0,60,0,0,0,0,436,408,60,67,0,0,4384548
fd00::207:7:7:7,19,0,0,210,229,4395201,409,0,60,0,0,0,0,437,409,60,30,0,0,4395231
fd00::207:7:7:7,19,0,0,210,229,4405921,410,0,60,0,0,0,0,438,410,60,34,0,0,4405955
fd00::207:7:7:7,19,0,0,210,229,4416641,411,0,60,0,0,0,0,439,411,60,37,0,0,4416678
fd00::207:7:7:7,19,0,0,210,229,4427361,412,0,60,0,0,0,0,440,412,60,46,0,0,4427407
fd00::207:7:7:7,19,0,0,210,229,4438081,413,0,60,0,0,0,0,441,413,60,40,0,0,4438121
fd00::207:7:7:7,19,0,0,210,229,4448801,414,0,60,0,0,0,0,442,414,60,41,0,0,4448842
fd00::207:7:7:7,19,0,0,210,229,4459521,415,0,60,0,0,0,0,443,415,60,57,0,0,4459578
fd00::207:7:7:7,19,0,0,210,229,4470241,416,0,60,0,0,0,0,445,416,60,46,0,0,4470287
fd00::207:7:7:7,19,0,1,210,230,4480961,417,0,60,0,0,0,0,446,417,60,28,0,0,4480989
fd00::207:7:7:7,19,0,0,210,229,4491681,418,0,60,0,0,0,0,447,418,60,38,0,0,4491719
fd00::207:7:7:7,19,0,0,210,229,4502401,419,0,60,0,0,0,0,448,419,60,51,0,0,4502452
fd00::207:7:7:7,19,0,0,210,229,4513121,420,0,60,0,0,0,0,449,420,60,28,0,0,4513149
fd00::207:7:7:7,19,0,0,210,229,4523841,421,0,60,0,0,0,0,450,421,60,47,0,0,4523888
fd00::207:7:7:7,19,0,0,210,229,4534561,422,0,60,0,0,0,0,451,422,60,63,0,0,4534624
fd00::207:7:7:7,19,0,0,210,229,4545281,423,0,60,0,0,0,0,452,423,60,60,0,0,4545341
fd00::207:7:7:7,19,0,0,210,229,4556001,424,0,60,0,0,0,0,453,424,60,42,0,0,4556043
fd00::207:7:7:7,19,0,0,210,229,4566721,425,0,60,0,0,0,0,454,425,60,61,0,0,4566782
fd00::207:7:7:7,19,0,0,210,229,4577441,426,0,60,0,0,0,0,455,426,60,50,0,0,4577491
fd00::207:7:7:7,19,0,0,210,229,4588161,427,0,60,0,0,0,0,456,427,60,66,0,0,4588227
fd00::207:7:7:7,19,0,0,210,229,4598881,428,0,60,0,0,0,0,457,428,60,47,0,0,4598928
fd00::207:7:7:7,19,0,1,209,229,4609601,429,0,60,0,0,0,0,458,429,60,33,0,0,4609634
fd00::207:7:7:7,19,0,0,210,229,4620321,430,0,60,0,0,0,0,460,430,60,244,0,0,4620565
fd00::207:7:7:7,19,0,0,210,229,4631041,431,0,60,0,0,0,0,461,431,60,40,0,0,4631081
fd00::207:7:7:7,19,0,0,210,229,4641761,432,0,60,0,0,0,0,462,432,60,46,0,0,4641807
fd00::207:7:7:7,19,0,0,210,229,4652481,433,0,60,0,0,0,0,463,433,60,58,0,0,4652539
fd00::207:7:7:7,19,0,0,210,229,4663201,434,0,60,0,0,0,0,464,434,60,41,0,0,4663242
fd00::207:7:7:7,19,0,0,210,229,4673921,435,0,60,0,0,0,0,465,435,60,58,0,0,4673979
fd00::207:7:7:7,19,0,0,210,229,4684641,436,0,60,0,0,0,0,466,436,60,41,0,0,4684682
fd00::207:7:7:7,19,0,0,210,229,4695361,437,0,60,0,0,0,0,467,437,60,47,0,0,4695408
fd00::207:7:7:7,19,0,0,210,229,4706081,438,0,60,0,0,0,0,468,438,60,50,0,0,4706131
fd00::207:7:7:7,19,0,0,210,229,4716801,439,0,60,0,0,0,0,469,439,60,44,0,0,4716845
fd00::207:7:7:7,19,0,0,210,229,4727521,440,0,60,0,0,0,0,470,440,60,61,0,0,4727582
fd00::207:7:7:7,19,0,0,210,229,4738241,441,0,60,0,0,0,0,471,441,60,67,0,0,4738308
fd00::207:7:7:7,19,0,0,210,229,4748961,442,0,60,0,0,0,0,472,442,60,51,0,0,4749012
fd00::207:7:7:7,19,0,0,210,229,4759681,443,0,60,0,0,0,0,473,443,60,35,0,0,4759716
fd00::207:7:7:7,19,0,0,210,229,4770401,444,0,60,0,0,0,0,475,444,60,74,0,0,4770475
fd00::207:7:7:7,19,0,0,210,229,4781121,445,0,60,0,0,0,0,476,445,60,27,0,0,4781148
fd00::207:7:7:7,19,0,0,210,229,4791841,446,0,60,0,0,0,0,477,446,60,55,0,0,4791896
fd00::207:7:7:7,19,0,0,210,229,4802561,447,0,60,0,0,0,0,478,447,60,47,0,0,4802608
fd00::207:7:7:7,19,0,0,210,229,4813281,448,0,60,0,0,0,0,479,448,60,49,0,0,4813330
fd00::207:7:7:7,19,0,0,210,229,4824001,449,0,60,0,0,0,0,480,449,60,39,0,0,4824040
fd00::207:7:7:7,19,0,0,210,229,4834721,450,0,60,0,0,0,0,481,450,60,66,0,0,4834787
fd00::207:7:7:7,19,0,0,210,229,4845441,451,0,60,0,0,0,0,482,451,60,31,0,0,4845472
fd00::207:7:7:7,19,0,0,210,229,4856161,452,0,60,0,0,0,0,483,452,60,44,0,0,4856205
fd00::207:7:7:7,19,0,0,210,229,4866881,453,0,60,0,0,0,0,484,453,60,42,0,0,4866923
fd00::207:7:7:7,19,0,0,210,229,4877601,454,0,60,0,0,0,0,485,454,60,53,0,0,4877654
fd00::207:7:7:7,19,0,0,210,229,4888321,455,0,60,0,0,0,0,486,455,60,66,0,0,4888387
fd00::207:7:7:7,19,0,0,210,229,4899041,456,0,60,0,0,0,0,487,456,60,45,0,0,4899086
fd00::207:7:7:7,19,0,0,210,229,4909761,457,0,60,0,0,0,0,488,457,60,49,0,0,4909810
fd00::207:7:7:7,19,0,0,210,229,4920481,458,0,60,0,0,0,0,490,458,60,32,0,0,4920513
fd00::207:7:7:7,19,0,1,209,229,4931201,459,0,60,0,0,0,0,491,459,60,39,0,0,4931240
fd00::207:7:7:7,19,0,0,210,229,4941921,460,0,60,0,0,0,0,492,460,60,57,0,0,4941978
fd00::207:7:7:7,19,0,0,210,229,4952641,461,0,60,0,0,0,0,493,461,60,27,0,0,4952668
fd00::207:7:7:7,19,0,0,210,229,4963361,462,0,60,0,0,0,0,494,462,60,64,0,0,4963425
fd00::207:7:7:7,19,0,0,210,229,4974081,463,0,60,0,0,0,0,495,463,60,49,0,0,4974130
fd00::207:7:7:7,19,0,0,210,229,4984801,464,0,60,0,0,0,0,496,464,60,66,0,0,4984867
fd00::207:7:7:7,19,0,0,210,229,4995521,465,0,60,0,0,0,0,497,465,60,64,0,0,4995585
fd00::207:7:7:7,19,0,0,210,229,5006241,466,0,60,0,0,0,0,498,466,60,64,0,0,5006305
fd00::207:7:7:7,19,0,0,210,229,5016961,467,0,60,0,0,0,0,499,467,60,44,0,0,5017005
fd00::207:7:7:7,19,0,0,210,229,5027681,468,0,60,0,0,0,0,500,468,60,57,0,0,5027738
fd00::207:7:7:7,19,0,0,210,229,5038401,469,0,60,0,0,0,0,501,469,60,48,0,0,5038449
fd00::207:7:7:7,19,0,0,210,229,5049121,470,0,60,0,0,0,0,502,470,60,27,0,0,5049148
fd00::207:7:7:7,19,0,0,210,229,5059841,471,0,60,0,0,0,0,503,471,60,57,0,0,5059898
fd00::207:7:7:7,19,0,0,210,229,5070561,472,0,60,0,0,0,0,505,472,60,45,0,0,5070606
fd00::207:7:7:7,19,0,0,210,229,5081281,473,0,60,0,0,0,0,506,473,60,46,0,0,5081327
fd00::207:7:7:7,19,0,0,210,229,5092001,474,0,60,0,0,0,0,507,474,60,39,0,0,5092040
fd00::207:7:7:7,19,0,0,210,229,5102721,475,0,60,0,0,0,0,508,475,60,49,0,0,5102770
fd00::207:7:7:7,19,0,0,210,229,5113441,476,0,60,0,0,0,0,509,476,60,58,0,0,5113499
fd00::207:7:7:7,19,0,0,210,229,5124161,477,0,60,0,0,0,0,510,477,60,63,0,0,5124224
fd00::207:7:7:7,19,0,0,210,229,5134881,478,0,60,0,0,0,0,511,478,60,46,0,0,5134927
fd00::207:7:7:7,19,0,0,210,229,5145601,479,0,60,0,0,0,0,512,479,60,61,0,0,5145662
fd00::207:7:7:7,19,0,0,210,229,5156321,480,0,60,0,0,0,0,513,480,60,56,0,0,5156377
fd00::207:7:7:7,19,0,0,210,229,5167041,481,0,60,0,0,0,0,514,481,60,55,0,0,5167096
fd00::207:7:7:7,19,0,0,210,229,5177761,482,0,60,0,0,0,0,515,482,60,51,0,0,5177812
fd00::207:7:7:7,19,0,0,210,229,5188481,483,0,60,0,0,0,0,516,483,60,50,0,0,5188531
fd00::207:7:7:7,19,0,0,210,229,5199201,484,0,60,0,0,0,0,517,484,60,55,0,0,5199256
fd00::207:7:7:7,19,0,0,210,229,5209921,485,0,60,0,0,0,0,518,485,60,51,0,0,5209972
fd00::207:7:7:7,19,0,1,209,229,5220641,486,0,60,0,0,0,0,520,486,60,275,0,0,5220916
fd00::207:7:7:7,19,0,1,209,229,5231361,487,0,60,0,0,0,0,521,487,60,64,0,0,5231425
fd00::207:7:7:7,19,0,0,210,229,5242081,488,0,60,0,0,0,0,522,488,60,67,0,0,5242148
fd00::207:7:7:7,19,0,0,210,229,5252801,489,0,60,0,0,0,0,523,489,60,44,0,0,5252845
fd00::207:7:7:7,19,0,0,210,229,5263521,490,0,60,0,0,0,0,524,490,60,63,0,0,5263584
fd00::207:7:7:7,19,0,0,210,229,5274241,491,0,60,0,0,0,0,525,491,60,37,0,0,5274278
fd00::207:7:7:7,19,0,0,210,229,5284961,492,0,60,0,0,0,0,526,492,60,45,0,0,5285006
fd00::207:7:7:7,19,0,0,210,229,5295681,493,0,60,0,0,0,0,527,493,60,37,0,0,5295718
fd00::207:7:7:7,19,0,0,210,229,5306401,494,0,60,0,0,0,0,528,494,60,57,0,0,5306458
fd00::207:7:7:7,19,0,0,210,229,5317121,495,0,60,0,0,0,0,529,495,60,27,0,0,5317148
fd00::207:7:7:7,19,0,0,210,229,5327841,496,0,60,0,0,0,0,530,496,60,56,0,0,5327897
fd00::207:7:7:7,19,0,0,210,229,5338561,497,0,60,0,0,0,0,531,497,60,35,0,0,5338596
fd00::207:7:7:7,19,0,0,210,229,5349281,498,0,60,0,0,0,0,532,498,60,60,0,0,5349341
fd00::207:7:7:7,19,0,0,210,229,5360001,499,0,60,0,0,0,0,534,499,60,47,0,0,5360048
fd00::207:7:7:7,19,0,0,210,229,5370721,500,0,60,0,0,0,0,535,500,60,48,0,0,5370769
fd00::207:7:7:7,19,0,0,210,229,5381441,501,0,60,0,0,0,0,536,501,60,41,0,0,5381482
fd00::207:7:7:7,19,0,0,210,229,5392161,502,0,60,0,0,0,0,537,502,60,51,0,0,5392212
fd00::207:7:7:7,19,0,0,210,229,5402881,503,0,60,0,0,0,0,538,503,60,27,0,0,5402908
fd00::207:7:7:7,19,0,0,210,229,5413601,504,0,60,0,0,0,0,539,504,60,50,0,0,5413651
fd00::207:7:7:7,19,0,0,210,229,5424321,505,0,60,0,0,0,0,540,505,60,58,0,0,5424379
fd00::207:7:7:7,19,0,0,210,229,5435041,506,0,60,0,0,0,0,541,506,60,67,0,0,5435108
fd00::207:7:7:7,19,0,0,210,229,5445761,507,0,60,0,0,0,0,542,507,60,27,0,0,5445788
fd00::207:7:7:7,19,0,0,210,229,5456481,508,0,60,0,0,0,0,543,508,60,44,0,0,5456525
fd00::207:7:7:7,19,0,0,210,229,5467201,509,0,60,0,0,0,0,544,509,60,27,0,0,5467228
fd00::207:7:7:7,19,0,0,210,229,5477921,510,0,60,0,0,0,0,545,510,60,56,0,0,5477977
fd00::207:7:7:7,19,0,0,210,229,5488641,511,0,60,0,0,0,0,546,511,60,35,0,0,5488676
fd00::207:7:7:7,19,0,0,210,229,5499361,512,0,60,0,0,0,0,547,512,60,48,0,0,5499409
fd00::207:7:7:7,19,0,0,210,229,5510081,513,0,60,0,0,0,0,549,513,60,344,0,0,5510425
fd00::207:7:7:7,19,0,0,210,229,5520801,514,0,60,0,0,0,0,550,514,60,40,0,0,5520841
fd00::207:7:7:7,19,0,1,209,229,5531521,515,0,60,0,0,0,0,551,515,60,62,0,0,5531583
fd00::207:7:7:7,19,0,0,210,229,5542241,516,0,60,0,0,0,0,552,516,60,51,0,0,5542292
fd00::207:7:7:7,19,0,0,210,229,5552961,517,0,60,0,0,0,0,553,517,60,56,0,0,5553017
fd00::207:7:7:7,19,0,0,210,229,5563681,518,0,60,0,0,0,0,554,518,60,46,0,0,5563727
fd00::207:7:7:7,19,0,0,210,229,5574401,519,0,60,0,0,0,0,555,519,60,52,0,0,5574453
fd00::207:7:7:7,19,0,1,209,229,5585121,520,0,60,0,0,0,0,556,520,60,35,0,0,5585156
fd00::207:7:7:7,19,0,1,209,229,5595841,521,0,60,0,0,0,0,557,521,60,53,0,0,5595894
fd00::207:7:7:7,19,0,0,210,229,5606561,522,0,60,0,0,0,0,558,522,60,65,0,0,5606626
fd00::207:7:7:7,19,0,0,210,229,5617281,523,0,60,0,0,0,0,559,523,60,40,0,0,5617321
fd00::207:7:7:7,19,0,1,209,229,5628001,524,0,60,0,0,0,0,560,524,60,37,0,0,5628038
fd00::207:7:7:7,19,0,0,210,229,5638721,525,0,60,0,0,0,0,561,525,60,92,0,0,5638813
fd00::207:7:7:7,19,0,0,210,229,5649441,526,0,60,0,0,0,0,562,526,60,58,0,0,5649499
fd00::207:7:7:7,19,0,0,210,229,5660161,527,0,60,0,0,0,0,564,527,60,117,0,0,5660278
fd00::207:7:7:7,19,0,0,210,229,5670881,528,0,60,0,0,0,0,565,528,60,51,0,0,5670932
fd00::207:7:7:7,19,0,0,210,229,5681601,529,0,60,0,0,0,0,566,529,60,30,0,0,5681631
fd00::207:7:7:7,19,0,0,210,229,5692321,530,0,60,0,0,0,0,567,530,60,32,0,0,5692353
fd00::207:7:7:7,19,0,0,210,229,5703041,531,0,60,0,0,0,0,568,531,60,37,0,0,5703078
fd00::207:7:7:7,19,0,0,210,229,5713761,532,0,60,0,0,0,0,569,532,60,73,0,0,5713834
fd00::207:7:7:7,19,0,0,210,229,5724481,533,0,60,0,0,0,0,570,533,60,55,0,0,5724536
fd00::207:7:7:7,19,0,0,210,229,5735201,534,0,60,0,0,0,0,571,534,60,62,0,0,5735263
fd00::207:7:7:7,19,0,1,209,229,5745921,535,0,60,0,0,0,0,572,535,60,67,0,0,5745988
fd00::207:7:7:7,19,0,0,210,229,5756641,536,0,60,0,0,0,0,573,536,60,58,0,0,5756699
fd00::207:7:7:7,19,0,0,210,229,5767361,537,0,60,0,0,0,0,574,537,60,30,0,0,5767391
fd00::207:7:7:7,19,0,0,210,229,5778081,538,0,60,0,0,0,0,575,538,60,77,0,0,5778158
fd00::207:7:7:7,19,0,0,210,229,5788801,539,0,60,0,0,0,0,576,539,60,63,0,0,5788864
fd00::207:7:7:7,19,0,0,210,229,5799521,540,0,60,0,0,0,0,577,540,60,44,0,0,5799565
fd00::207:7:7:7,19,0,0,210,229,5810241,541,0,60,0,0,0,0,579,541,60,211,0,0,5810452
fd00::207:7:7:7,19,0,1,209,229,5820961,542,0,60,0,0,0,0,580,542,60,61,0,0,5821022
fd00::207:7:7:7,19,0,0,210,229,5831681,543,0,60,0,0,0,0,581,543,60,59,0,0,5831740
fd00::207:7:7:7,19,0,1,209,229,5842401,544,0,60,0,0,0,0,582,544,60,64,0,0,5842465
fd00::207:7:7:7,19,0,0,210,229,5853121,545,0,60,0,0,0,0,583,545,60,91,0,0,5853212
fd00::207:7:7:7,19,0,0,210,229,5863841,546,0,60,0,0,0,0,584,546,60,63,0,0,5863904
fd00::207:7:7:7,19,0,0,210,229,5874561,547,0,60,0,0,0,0,585,547,60,66,0,0,5874627
fd00::207:7:7:7,19,0,0,210,229,5885281,548,0,60,0,0,0,0,586,548,60,28,0,0,5885309
fd00::207:7:7:7,19,0,0,210,229,5896001,549,0,60,0,0,0,0,587,549,60,37,0,0,5896038
fd00::207:7:7:7,19,0,0,210,229,5906721,550,0,60,0,0,0,0,588,550,60,39,0,0,5906760
fd00::207:7:7:7,19,0,0,210,229,5917441,551,0,60,0,0,0,0,589,551,60,38,0,0,5917479
fd00::207:7:7:7,19,0,0,210,229,5928161,552,0,60,0,0,0,0,590,552,60,27,0,0,5928188
fd00::207:7:7:7,19,0,0,210,229,5938881,553,0,60,0,0,0,0,591,553,60,41,0,0,5938922
